Date,Region,Product,Price,Quantity,Total_Sale,Client_ID
2023-10-31,Norte,Cosmético,40.56,8,324.48,166
2023-10-31,Norte,Medicamento B,87.72,8,701.76,45
2023-10-31,Norte,Produto de Higiene,90.23,1,90.23,172
2023-10-31,Norte,Medicamento A,37.52,5,187.6,53
2023-10-31,Norte,Medicamento B,19.26,10,192.6,200
2023-10-31,Norte,Medicamento A,66.75,6,400.5,128
2023-10-31,Norte,Produto de Higiene,59.09,1,59.09,192
2023-10-31,Norte,Cosmético,90.32,4,361.28,94
2023-10-31,Norte,Medicamento A,42.86,2,85.72,85
2023-10-31,Norte,Cosmético,11.38,9,102.42,137
2023-10-31,Norte,Cosmético,87.9,1,87.9,115
2023-10-31,Norte,Cosmético,54.68,4,218.72,66
2023-10-31,Norte,Medicamento B,70.52,4,282.08,59
2023-10-31,Norte,Produto de Higiene,21.86,10,218.6,69
2023-10-31,Norte,Cosmético,31.36,4,125.44,188
2023-10-31,Norte,Medicamento A,91.08,3,273.24,134
2023-10-31,Norte,Medicamento C,10.78,4,43.12,63
2023-10-31,Norte,Cosmético,77.36,8,618.88,119
2023-10-31,Nordeste,Cosmético,88.76,1,88.76,82
2023-10-31,Nordeste,Medicamento A,23.66,2,47.32,114
2023-10-31,Nordeste,Medicamento A,50.22,2,100.44,139
2023-10-31,Nordeste,Cosmético,25.42,8,203.36,77
2023-10-31,Nordeste,Cosmético,5.91,7,41.37,29
2023-10-31,Nordeste,Produto de Higiene,78.85,4,315.4,151
2023-10-31,Nordeste,Cosmético,76.78,1,76.78,65
2023-10-31,Nordeste,Produto de Higiene,62.13,8,497.04,162
2023-10-31,Nordeste,Medicamento B,36.22,8,289.76,132
2023-10-31,Nordeste,Medicamento C,95.39,5,476.95,68
2023-10-31,Nordeste,Cosmético,28.66,5,143.3,174
2023-10-31,Nordeste,Cosmético,52.79,8,422.32,29
2023-10-31,Nordeste,Medicamento B,51.32,6,307.92,131
2023-10-31,Nordeste,Produto de Higiene,52.1,3,156.3,17
2023-10-31,Nordeste,Produto de Higiene,68.93,2,137.86,114
2023-10-31,Nordeste,Medicamento C,65.6,9,590.4,47
2023-10-31,Nordeste,Medicamento B,78.99,4,315.96,55
2023-10-31,Nordeste,Medicamento C,52.67,6,316.02,197
2023-10-31,Nordeste,Cosmético,49.83,5,249.15,157
2023-10-31,Nordeste,Medicamento B,59.25,3,177.75,83
2023-10-31,Nordeste,Medicamento B,23.23,7,162.61,44
2023-10-31,Nordeste,Medicamento B,62.96,3,188.88,84
2023-10-31,Nordeste,Cosmético,98.21,10,982.1,107
2023-10-31,Nordeste,Medicamento C,26.73,5,133.65,121
2023-10-31,Nordeste,Medicamento C,40.23,5,201.15,86
2023-10-31,Nordeste,Medicamento C,83.78,6,502.68,116
2023-10-31,Nordeste,Medicamento C,45.4,7,317.8,196
2023-10-31,Nordeste,Produto de Higiene,5.54,7,38.78,15
2023-10-31,Nordeste,Produto de Higiene,38.59,3,115.77,117
2023-10-31,Nordeste,Medicamento C,6.85,4,27.4,54
2023-10-31,Nordeste,Medicamento C,33.01,6,198.06,7
2023-10-31,Nordeste,Medicamento C,45.61,7,319.27,84
2023-10-31,Nordeste,Cosmético,58.2,4,232.8,56
2023-10-31,Nordeste,Cosmético,52.78,5,263.9,28
2023-10-31,Nordeste,Medicamento A,28.1,6,168.6,186
2023-10-31,Nordeste,Produto de Higiene,94.44,10,944.4,121
2023-10-31,Nordeste,Medicamento A,79.22,7,554.54,177
2023-10-31,Nordeste,Produto de Higiene,28.74,10,287.4,151
2023-10-31,Nordeste,Produto de Higiene,10.64,1,10.64,164
2023-10-31,Nordeste,Medicamento C,31.22,6,187.32,113
2023-10-31,Nordeste,Medicamento C,15.55,3,46.65,192
2023-10-31,Nordeste,Medicamento A,35.83,7,250.81,39
2023-10-31,Nordeste,Medicamento B,61.03,10,610.3,52
2023-10-31,Nordeste,Cosmético,13.36,4,53.44,84
2023-10-31,Nordeste,Cosmético,56.93,5,284.65,143
2023-10-31,Nordeste,Cosmético,82.64,1,82.64,36
2023-10-31,Nordeste,Medicamento A,87.72,6,526.32,93
2023-10-31,Nordeste,Produto de Higiene,75.99,4,303.96,48
2023-10-31,Nordeste,Medicamento C,49.49,8,395.92,93
2023-10-31,Nordeste,Medicamento C,23.9,5,119.5,66
2023-10-31,Nordeste,Cosmético,76.03,1,76.03,36
2023-10-31,Nordeste,Medicamento A,66.01,7,462.07,102
2023-10-31,Nordeste,Produto de Higiene,80.82,9,727.38,16
2023-10-31,Nordeste,Cosmético,40.48,10,404.8,112
2023-10-31,Nordeste,Medicamento A,96.18,6,577.08,138
2023-10-31,Nordeste,Produto de Higiene,31.85,6,191.1,163
2023-10-31,Sul,Medicamento A,58.7,9,528.3,200
2023-10-31,Sul,Medicamento A,55.52,9,499.68,23
2023-10-31,Sul,Cosmético,92.64,10,926.4,167
2023-10-31,Sul,Medicamento B,76.43,7,535.01,71
2023-10-31,Sul,Produto de Higiene,47.87,3,143.61,167
2023-10-31,Sul,Medicamento C,11.94,10,119.4,87
2023-10-31,Sul,Produto de Higiene,55.13,7,385.91,6
2023-10-31,Sul,Produto de Higiene,59.6,1,59.6,160
2023-10-31,Sul,Produto de Higiene,6.79,4,27.16,83
2023-10-31,Sul,Produto de Higiene,19.3,4,77.2,150
2023-10-31,Sul,Medicamento C,55.57,4,222.28,198
2023-10-31,Sul,Cosmético,92.91,10,929.1,40
2023-10-31,Sul,Medicamento B,78.43,4,313.72,79
2023-10-31,Sul,Medicamento B,14.59,9,131.31,155
2023-10-31,Sul,Medicamento A,79.05,9,711.45,90
2023-10-31,Sul,Medicamento A,36.11,6,216.66,59
2023-10-31,Sul,Medicamento B,24.16,3,72.48,109
2023-10-31,Sul,Medicamento C,27.13,4,108.52,198
2023-10-31,Sul,Medicamento C,7.59,8,60.72,32
2023-10-31,Sul,Produto de Higiene,7.42,4,29.68,98
2023-10-31,Sul,Medicamento A,47.45,7,332.15,51
2023-10-31,Sul,Medicamento B,78.24,10,782.4,32
2023-10-31,Sul,Medicamento A,97.08,9,873.72,149
2023-10-31,Sul,Cosmético,16.56,4,66.24,31
2023-10-31,Sul,Produto de Higiene,75.36,6,452.16,192
2023-10-31,Sul,Medicamento C,44.44,4,177.76,24
2023-10-31,Sul,Cosmético,39.19,5,195.95,131
2023-10-31,Sul,Medicamento A,94.77,1,94.77,2
2023-10-31,Sul,Produto de Higiene,81.32,7,569.24,26
2023-10-31,Sul,Medicamento C,39.24,5,196.2,17
2023-10-31,Sul,Produto de Higiene,94.86,5,474.3,59
2023-10-31,Sul,Medicamento A,66.79,7,467.53,121
2023-10-31,Sul,Medicamento A,95.37,5,476.85,187
2023-10-31,Sul,Medicamento C,9.31,4,37.24,46
2023-10-31,Sul,Cosmético,5.88,9,52.92,40
2023-10-31,Sul,Medicamento B,71.03,1,71.03,16
2023-10-31,Sul,Cosmético,81.23,5,406.15,96
2023-10-31,Sul,Cosmético,44.41,3,133.23,108
2023-10-31,Sul,Medicamento B,21.59,9,194.31,39
2023-10-31,Sul,Medicamento B,39.68,2,79.36,42
2023-10-31,Sul,Medicamento A,52.27,5,261.35,104
2023-10-31,Sul,Medicamento C,91.35,5,456.75,160
2023-10-31,Sul,Medicamento C,7.71,1,7.71,85
2023-10-31,Sul,Medicamento A,89.44,1,89.44,189
2023-10-31,Sul,Medicamento B,91.79,1,91.79,139
2023-10-31,Sul,Produto de Higiene,77.44,9,696.96,44
2023-10-31,Sul,Medicamento B,14.51,6,87.06,58
2023-10-31,Sul,Medicamento A,44.89,2,89.78,29
2023-10-31,Sul,Produto de Higiene,49.12,7,343.84,138
2023-10-31,Sul,Produto de Higiene,17.77,10,177.7,164
2023-10-31,Sul,Medicamento A,34.59,8,276.72,66
2023-10-31,Sul,Medicamento B,35.67,9,321.03,94
2023-10-31,Sul,Cosmético,68.5,2,137.0,123
2023-10-31,Sul,Produto de Higiene,76.13,10,761.3,51
2023-10-31,Sudeste,Medicamento B,53.9,3,161.7,58
2023-10-31,Sudeste,Medicamento A,75.6,7,529.2,73
2023-10-31,Sudeste,Cosmético,15.0,4,60.0,65
2023-10-31,Sudeste,Medicamento B,74.35,5,371.75,85
2023-10-31,Sudeste,Produto de Higiene,68.49,9,616.41,133
2023-10-31,Sudeste,Cosmético,98.83,5,494.15,195
2023-10-31,Sudeste,Medicamento B,36.15,6,216.9,170
2023-10-31,Sudeste,Medicamento B,60.04,1,60.04,192
2023-10-31,Sudeste,Produto de Higiene,65.03,4,260.12,47
2023-10-31,Sudeste,Medicamento A,18.58,1,18.58,61
2023-10-31,Sudeste,Medicamento B,42.69,1,42.69,147
2023-10-31,Sudeste,Produto de Higiene,50.97,6,305.82,49
2023-10-31,Sudeste,Cosmético,43.54,4,174.16,117
2023-10-31,Sudeste,Cosmético,29.97,8,239.76,31
2023-10-31,Sudeste,Medicamento C,67.27,9,605.43,87
2023-10-31,Sudeste,Medicamento C,99.69,3,299.07,66
2023-10-31,Sudeste,Medicamento C,81.66,8,653.28,198
2023-10-31,Sudeste,Cosmético,48.35,2,96.7,172
2023-10-31,Sudeste,Medicamento C,77.51,5,387.55,17
2023-10-31,Sudeste,Medicamento C,45.52,1,45.52,140
2023-10-31,Sudeste,Medicamento B,13.99,8,111.92,29
2023-10-31,Sudeste,Medicamento A,57.29,5,286.45,33
2023-10-31,Sudeste,Medicamento C,34.17,7,239.19,142
2023-10-31,Sudeste,Medicamento A,96.8,9,871.2,47
2023-10-31,Sudeste,Produto de Higiene,82.9,9,746.1,50
2023-10-31,Sudeste,Medicamento B,84.8,4,339.2,199
2023-10-31,Sudeste,Medicamento A,23.87,6,143.22,135
2023-10-31,Sudeste,Cosmético,79.09,10,790.9,136
2023-10-31,Sudeste,Cosmético,9.46,9,85.14,93
2023-10-31,Sudeste,Cosmético,26.89,9,242.01,43
2023-10-31,Sudeste,Medicamento C,20.08,3,60.24,163
2023-10-31,Sudeste,Cosmético,26.49,3,79.47,139
2023-10-31,Sudeste,Cosmético,45.28,4,181.12,72
2023-10-31,Sudeste,Medicamento A,96.11,7,672.77,76
2023-10-31,Sudeste,Produto de Higiene,90.59,7,634.13,122
2023-10-31,Sudeste,Produto de Higiene,35.58,5,177.9,1
2023-10-31,Sudeste,Medicamento A,28.88,9,259.92,172
2023-10-31,Sudeste,Medicamento C,24.83,10,248.3,153
2023-10-31,Sudeste,Medicamento A,10.63,7,74.41,36
2023-10-31,Sudeste,Medicamento B,50.69,3,152.07,196
2023-10-31,Sudeste,Medicamento B,42.17,3,126.51,166
2023-10-31,Sudeste,Produto de Higiene,42.14,4,168.56,64
2023-10-31,Sudeste,Medicamento C,11.7,5,58.5,36
2023-10-31,Sudeste,Produto de Higiene,16.73,10,167.3,173
2023-10-31,Sudeste,Medicamento B,24.55,3,73.65,173
2023-10-31,Sudeste,Medicamento C,77.26,1,77.26,164
2023-10-31,Sudeste,Medicamento A,54.46,9,490.14,27
2023-10-31,Sudeste,Cosmético,49.76,8,398.08,77
2023-10-31,Sudeste,Medicamento A,56.42,10,564.2,117
2023-10-31,Sudeste,Medicamento B,11.69,6,70.14,70
2023-10-31,Sudeste,Medicamento A,41.24,5,206.2,29
2023-10-31,Sudeste,Produto de Higiene,45.46,3,136.38,182
2023-10-31,Sudeste,Produto de Higiene,77.05,4,308.2,134
2023-10-31,Sudeste,Medicamento A,13.41,10,134.1,154
2023-10-31,Sudeste,Medicamento C,27.92,8,223.36,180
2023-10-31,Sudeste,Produto de Higiene,45.06,2,90.12,198
2023-10-31,Sudeste,Medicamento C,85.02,5,425.1,65
2023-10-31,Sudeste,Cosmético,36.24,5,181.2,92
2023-10-31,Centro-Oeste,Medicamento A,14.61,8,116.88,63
2023-10-31,Centro-Oeste,Cosmético,52.02,10,520.2,112
2023-10-31,Centro-Oeste,Medicamento C,14.88,8,119.04,144
2023-10-31,Centro-Oeste,Cosmético,84.55,7,591.85,156
2023-10-31,Centro-Oeste,Cosmético,87.69,7,613.83,11
2023-10-31,Centro-Oeste,Cosmético,15.24,2,30.48,148
2023-10-31,Centro-Oeste,Medicamento A,16.16,4,64.64,93
2023-10-31,Centro-Oeste,Cosmético,68.9,10,689.0,108
2023-10-31,Centro-Oeste,Produto de Higiene,73.24,1,73.24,89
2023-10-31,Centro-Oeste,Produto de Higiene,85.96,10,859.6,134
2023-10-31,Centro-Oeste,Medicamento A,94.32,7,660.24,172
2023-10-31,Centro-Oeste,Medicamento A,25.52,3,76.56,7
2023-10-31,Centro-Oeste,Medicamento C,14.39,7,100.73,8
2023-10-31,Centro-Oeste,Produto de Higiene,85.7,5,428.5,92
2023-10-31,Centro-Oeste,Medicamento C,38.48,4,153.92,71
2023-10-31,Centro-Oeste,Produto de Higiene,79.45,6,476.7,118
2023-10-31,Centro-Oeste,Medicamento C,78.02,3,234.06,54
2023-10-31,Centro-Oeste,Cosmético,78.23,9,704.07,166
2023-10-31,Centro-Oeste,Medicamento C,75.37,6,452.22,200
2023-10-31,Centro-Oeste,Medicamento B,85.25,2,170.5,86
2023-10-31,Centro-Oeste,Medicamento C,63.56,4,254.24,82
2023-10-31,Centro-Oeste,Medicamento C,14.62,2,29.24,164
2023-10-31,Centro-Oeste,Produto de Higiene,34.73,8,277.84,164
2023-10-31,Centro-Oeste,Medicamento B,76.87,4,307.48,68
2023-10-31,Centro-Oeste,Produto de Higiene,38.31,8,306.48,93
2023-10-31,Centro-Oeste,Medicamento B,96.13,6,576.78,5
2023-10-31,Centro-Oeste,Medicamento A,23.03,5,115.15,130
2023-10-31,Centro-Oeste,Cosmético,33.14,9,298.26,138
2023-10-31,Centro-Oeste,Medicamento B,42.81,2,85.62,51
2023-10-31,Centro-Oeste,Medicamento A,13.6,10,136.0,170
2023-10-31,Centro-Oeste,Produto de Higiene,85.96,3,257.88,184
2023-10-31,Centro-Oeste,Medicamento C,55.62,7,389.34,35
2023-10-31,Centro-Oeste,Produto de Higiene,14.84,5,74.2,158
2023-10-31,Centro-Oeste,Cosmético,97.22,6,583.32,58
2023-10-31,Centro-Oeste,Produto de Higiene,83.48,4,333.92,141
2023-10-31,Centro-Oeste,Medicamento B,68.41,5,342.05,7
2023-10-31,Centro-Oeste,Produto de Higiene,26.32,4,105.28,63
2023-10-31,Centro-Oeste,Medicamento B,46.83,4,187.32,38
2023-10-31,Centro-Oeste,Medicamento A,33.2,1,33.2,157
2023-10-31,Centro-Oeste,Produto de Higiene,84.6,7,592.2,143
2023-10-31,Centro-Oeste,Cosmético,99.85,4,399.4,106
2023-10-31,Centro-Oeste,Medicamento B,85.55,10,855.5,103
2023-10-31,Centro-Oeste,Cosmético,89.42,7,625.94,192
2023-10-31,Centro-Oeste,Medicamento C,72.14,6,432.84,68
2023-10-31,Centro-Oeste,Produto de Higiene,40.17,4,160.68,82
2023-10-31,Centro-Oeste,Cosmético,38.92,3,116.76,83
2023-10-31,Centro-Oeste,Medicamento B,80.58,10,805.8,33
2023-10-31,Centro-Oeste,Medicamento A,98.2,9,883.8,182
2023-10-31,Centro-Oeste,Produto de Higiene,55.86,2,111.72,155
2023-10-31,Centro-Oeste,Medicamento B,73.41,9,660.69,58
2023-10-31,Centro-Oeste,Produto de Higiene,30.57,1,30.57,118
2023-10-31,Centro-Oeste,Cosmético,46.6,10,466.0,112
2023-10-31,Centro-Oeste,Medicamento A,95.55,3,286.65,6
2023-10-31,Centro-Oeste,Cosmético,47.6,1,47.6,89
2023-10-31,Centro-Oeste,Produto de Higiene,87.42,3,262.26,17
2023-11-30,Norte,Medicamento C,11.21,5,56.05,146
2023-11-30,Norte,Medicamento C,95.0,1,95.0,183
2023-11-30,Norte,Cosmético,51.63,3,154.89,102
2023-11-30,Norte,Medicamento B,67.87,5,339.35,138
2023-11-30,Norte,Medicamento C,36.4,10,364.0,131
2023-11-30,Norte,Produto de Higiene,18.7,9,168.3,175
2023-11-30,Norte,Cosmético,34.87,1,34.87,157
2023-11-30,Norte,Medicamento A,72.65,6,435.9,151
2023-11-30,Norte,Medicamento A,78.59,2,157.18,158
2023-11-30,Norte,Medicamento A,55.33,3,165.99,188
2023-11-30,Norte,Medicamento B,28.64,10,286.4,199
2023-11-30,Norte,Medicamento B,84.4,1,84.4,167
2023-11-30,Norte,Produto de Higiene,74.22,6,445.32,23
2023-11-30,Norte,Medicamento A,94.88,10,948.8,180
2023-11-30,Norte,Produto de Higiene,81.47,7,570.29,179
2023-11-30,Norte,Produto de Higiene,18.16,6,108.96,47
2023-11-30,Norte,Medicamento A,34.56,3,103.68,182
2023-11-30,Norte,Produto de Higiene,88.51,8,708.08,24
2023-11-30,Norte,Medicamento B,29.75,4,119.0,59
2023-11-30,Norte,Medicamento C,98.64,2,197.28,87
2023-11-30,Norte,Produto de Higiene,76.42,9,687.78,66
2023-11-30,Norte,Medicamento A,88.53,1,88.53,143
2023-11-30,Norte,Medicamento A,69.86,2,139.72,44
2023-11-30,Norte,Medicamento A,96.54,9,868.86,4
2023-11-30,Norte,Medicamento A,36.05,5,180.25,8
2023-11-30,Norte,Cosmético,58.52,2,117.04,45
2023-11-30,Norte,Medicamento B,65.47,8,523.76,47
2023-11-30,Norte,Cosmético,25.75,6,154.5,25
2023-11-30,Norte,Medicamento B,61.97,10,619.7,46
2023-11-30,Norte,Produto de Higiene,72.1,3,216.3,130
2023-11-30,Norte,Medicamento B,82.36,8,658.88,8
2023-11-30,Norte,Cosmético,8.68,9,78.12,31
2023-11-30,Norte,Medicamento C,93.83,2,187.66,90
2023-11-30,Norte,Medicamento B,61.06,3,183.18,26
2023-11-30,Norte,Produto de Higiene,23.35,3,70.05,157
2023-11-30,Norte,Medicamento C,94.09,9,846.81,100
2023-11-30,Norte,Produto de Higiene,94.68,9,852.12,17
2023-11-30,Norte,Medicamento C,28.39,3,85.17,62
2023-11-30,Norte,Produto de Higiene,22.89,7,160.23,11
2023-11-30,Norte,Medicamento C,10.57,8,84.56,169
2023-11-30,Norte,Cosmético,14.38,9,129.42,24
2023-11-30,Norte,Medicamento C,91.63,10,916.3,148
2023-11-30,Norte,Cosmético,54.56,9,491.04,165
2023-11-30,Norte,Medicamento B,31.84,3,95.52,115
2023-11-30,Norte,Medicamento B,32.83,7,229.81,104
2023-11-30,Norte,Produto de Higiene,40.82,8,326.56,7
2023-11-30,Norte,Produto de Higiene,14.91,9,134.19,124
2023-11-30,Norte,Cosmético,41.94,8,335.52,198
2023-11-30,Norte,Medicamento C,78.23,1,78.23,136
2023-11-30,Norte,Medicamento A,22.87,2,45.74,79
2023-11-30,Norte,Cosmético,76.05,10,760.5,139
2023-11-30,Norte,Medicamento B,65.89,1,65.89,137
2023-11-30,Norte,Medicamento A,9.48,5,47.4,99
2023-11-30,Norte,Medicamento B,38.42,9,345.78,14
2023-11-30,Norte,Produto de Higiene,75.16,9,676.44,46
2023-11-30,Norte,Cosmético,40.23,1,40.23,55
2023-11-30,Norte,Medicamento A,48.44,3,145.32,57
2023-11-30,Norte,Medicamento C,11.93,4,47.72,127
2023-11-30,Norte,Medicamento B,59.26,10,592.6,4
2023-11-30,Norte,Medicamento A,92.6,4,370.4,177
2023-11-30,Norte,Medicamento A,92.81,1,92.81,62
2023-11-30,Norte,Medicamento C,98.52,7,689.64,59
2023-11-30,Norte,Medicamento C,92.17,7,645.19,12
2023-11-30,Norte,Medicamento B,18.46,4,73.84,160
2023-11-30,Norte,Medicamento C,88.78,7,621.46,175
2023-11-30,Norte,Cosmético,72.47,5,362.35,53
2023-11-30,Norte,Medicamento C,43.87,1,43.87,107
2023-11-30,Norte,Produto de Higiene,40.83,4,163.32,200
2023-11-30,Norte,Produto de Higiene,29.08,1,29.08,161
2023-11-30,Norte,Produto de Higiene,8.97,8,71.76,33
2023-11-30,Norte,Medicamento B,11.7,2,23.4,30
2023-11-30,Norte,Medicamento B,90.71,8,725.68,18
2023-11-30,Norte,Medicamento B,56.01,3,168.03,190
2023-11-30,Norte,Medicamento C,95.76,7,670.32,73
2023-11-30,Norte,Cosmético,32.21,10,322.1,67
2023-11-30,Norte,Medicamento A,77.29,7,541.03,52
2023-11-30,Norte,Medicamento A,57.7,8,461.6,52
2023-11-30,Norte,Medicamento B,54.23,1,54.23,121
2023-11-30,Norte,Produto de Higiene,15.39,4,61.56,10
2023-11-30,Norte,Produto de Higiene,22.53,2,45.06,62
2023-11-30,Norte,Produto de Higiene,63.46,8,507.68,190
2023-11-30,Norte,Medicamento B,46.99,1,46.99,170
2023-11-30,Norte,Cosmético,77.85,4,311.4,197
2023-11-30,Norte,Medicamento B,73.87,1,73.87,146
2023-11-30,Norte,Medicamento A,95.12,6,570.72,65
2023-11-30,Norte,Medicamento B,38.26,4,153.04,165
2023-11-30,Norte,Medicamento A,42.17,3,126.51,75
2023-11-30,Norte,Cosmético,11.05,3,33.15,161
2023-11-30,Norte,Medicamento B,36.91,8,295.28,7
2023-11-30,Norte,Produto de Higiene,11.59,4,46.36,155
2023-11-30,Norte,Cosmético,32.34,3,97.02,37
2023-11-30,Norte,Cosmético,96.6,1,96.6,29
2023-11-30,Norte,Medicamento A,43.94,9,395.46,5
2023-11-30,Nordeste,Medicamento B,73.79,6,442.74,95
2023-11-30,Nordeste,Medicamento A,18.63,2,37.26,176
2023-11-30,Nordeste,Medicamento B,5.56,1,5.56,145
2023-11-30,Nordeste,Medicamento A,82.3,10,823.0,31
2023-11-30,Nordeste,Medicamento B,77.41,1,77.41,145
2023-11-30,Nordeste,Cosmético,12.02,8,96.16,147
2023-11-30,Nordeste,Produto de Higiene,31.83,10,318.3,100
2023-11-30,Nordeste,Produto de Higiene,91.47,4,365.88,175
2023-11-30,Nordeste,Produto de Higiene,63.2,6,379.2,163
2023-11-30,Nordeste,Produto de Higiene,50.52,3,151.56,117
2023-11-30,Nordeste,Cosmético,88.55,4,354.2,37
2023-11-30,Nordeste,Medicamento C,65.52,3,196.56,100
2023-11-30,Nordeste,Medicamento C,88.78,6,532.68,190
2023-11-30,Nordeste,Medicamento A,46.01,5,230.05,37
2023-11-30,Nordeste,Medicamento A,48.69,9,438.21,59
2023-11-30,Nordeste,Produto de Higiene,16.88,6,101.28,54
2023-11-30,Nordeste,Produto de Higiene,45.01,7,315.07,118
2023-11-30,Nordeste,Produto de Higiene,47.17,7,330.19,119
2023-11-30,Nordeste,Medicamento C,37.09,7,259.63,35
2023-11-30,Nordeste,Cosmético,24.56,4,98.24,183
2023-11-30,Nordeste,Medicamento B,59.0,10,590.0,94
2023-11-30,Nordeste,Produto de Higiene,57.08,7,399.56,96
2023-11-30,Nordeste,Medicamento C,25.28,3,75.84,121
2023-11-30,Nordeste,Medicamento A,56.57,8,452.56,77
2023-11-30,Nordeste,Cosmético,44.15,4,176.6,56
2023-11-30,Nordeste,Medicamento C,57.41,3,172.23,169
2023-11-30,Nordeste,Produto de Higiene,94.03,7,658.21,47
2023-11-30,Nordeste,Produto de Higiene,7.26,4,29.04,99
2023-11-30,Nordeste,Cosmético,68.36,5,341.8,191
2023-11-30,Nordeste,Cosmético,78.08,7,546.56,148
2023-11-30,Nordeste,Medicamento B,19.31,6,115.86,120
2023-11-30,Nordeste,Medicamento B,87.46,3,262.38,196
2023-11-30,Nordeste,Produto de Higiene,35.04,10,350.4,136
2023-11-30,Nordeste,Medicamento A,69.24,2,138.48,22
2023-11-30,Nordeste,Medicamento A,5.82,1,5.82,85
2023-11-30,Nordeste,Medicamento A,34.76,6,208.56,52
2023-11-30,Nordeste,Medicamento B,96.01,5,480.05,17
2023-11-30,Nordeste,Medicamento C,64.21,6,385.26,150
2023-11-30,Nordeste,Produto de Higiene,50.13,3,150.39,75
2023-11-30,Nordeste,Medicamento C,14.64,9,131.76,41
2023-11-30,Nordeste,Medicamento B,20.51,2,41.02,137
2023-11-30,Nordeste,Cosmético,43.92,9,395.28,142
2023-11-30,Nordeste,Produto de Higiene,71.49,5,357.45,177
2023-11-30,Nordeste,Medicamento B,97.73,3,293.19,114
2023-11-30,Nordeste,Medicamento A,76.79,3,230.37,98
2023-11-30,Nordeste,Produto de Higiene,41.04,3,123.12,197
2023-11-30,Nordeste,Medicamento A,60.69,6,364.14,113
2023-11-30,Nordeste,Cosmético,59.33,8,474.64,6
2023-11-30,Nordeste,Produto de Higiene,94.93,10,949.3,89
2023-11-30,Nordeste,Medicamento C,98.84,6,593.04,18
2023-11-30,Nordeste,Medicamento B,17.82,5,89.1,174
2023-11-30,Nordeste,Produto de Higiene,92.09,2,184.18,172
2023-11-30,Nordeste,Medicamento B,96.35,6,578.1,75
2023-11-30,Nordeste,Medicamento A,38.7,8,309.6,5
2023-11-30,Nordeste,Cosmético,89.65,7,627.55,44
2023-11-30,Nordeste,Medicamento C,85.87,4,343.48,132
2023-11-30,Nordeste,Medicamento C,98.29,1,98.29,126
2023-11-30,Nordeste,Medicamento C,91.05,1,91.05,167
2023-11-30,Nordeste,Medicamento B,71.55,5,357.75,115
2023-11-30,Nordeste,Produto de Higiene,37.06,5,185.3,192
2023-11-30,Nordeste,Produto de Higiene,67.64,6,405.84,142
2023-11-30,Nordeste,Medicamento A,17.41,10,174.1,3
2023-11-30,Nordeste,Cosmético,6.83,7,47.81,52
2023-11-30,Nordeste,Produto de Higiene,41.1,1,41.1,178
2023-11-30,Nordeste,Medicamento C,71.2,6,427.2,94
2023-11-30,Nordeste,Cosmético,86.09,7,602.63,105
2023-11-30,Nordeste,Medicamento C,17.57,6,105.42,185
2023-11-30,Nordeste,Medicamento C,57.48,8,459.84,73
2023-11-30,Nordeste,Medicamento C,12.91,8,103.28,172
2023-11-30,Nordeste,Medicamento A,81.52,6,489.12,131
2023-11-30,Nordeste,Medicamento A,7.19,3,21.57,196
2023-11-30,Nordeste,Medicamento A,28.08,3,84.24,96
2023-11-30,Nordeste,Medicamento A,19.63,4,78.52,200
2023-11-30,Nordeste,Medicamento A,87.05,1,87.05,186
2023-11-30,Nordeste,Medicamento A,74.97,6,449.82,159
2023-11-30,Nordeste,Medicamento A,19.84,8,158.72,162
2023-11-30,Nordeste,Medicamento C,79.68,2,159.36,157
2023-11-30,Nordeste,Medicamento A,10.34,3,31.02,52
2023-11-30,Nordeste,Medicamento A,22.63,2,45.26,1
2023-11-30,Nordeste,Produto de Higiene,80.2,4,320.8,54
2023-11-30,Nordeste,Medicamento A,73.11,7,511.77,83
2023-11-30,Nordeste,Cosmético,23.3,4,93.2,182
2023-11-30,Nordeste,Produto de Higiene,62.52,3,187.56,121
2023-11-30,Nordeste,Medicamento C,74.5,10,745.0,16
2023-11-30,Nordeste,Produto de Higiene,22.57,1,22.57,21
2023-11-30,Nordeste,Medicamento B,97.55,5,487.75,37
2023-11-30,Nordeste,Cosmético,59.67,4,238.68,180
2023-11-30,Nordeste,Medicamento A,71.77,2,143.54,49
2023-11-30,Nordeste,Medicamento B,85.62,4,342.48,42
2023-11-30,Sul,Cosmético,33.19,7,232.33,130
2023-11-30,Sul,Medicamento C,25.73,5,128.65,89
2023-11-30,Sul,Medicamento B,55.4,5,277.0,73
2023-11-30,Sul,Medicamento B,11.14,2,22.28,127
2023-11-30,Sul,Medicamento C,90.76,1,90.76,159
2023-11-30,Sul,Produto de Higiene,12.6,8,100.8,4
2023-11-30,Sul,Medicamento A,35.25,6,211.5,179
2023-11-30,Sul,Cosmético,69.43,2,138.86,146
2023-11-30,Sul,Medicamento C,74.08,6,444.48,116
2023-11-30,Sul,Medicamento C,75.51,8,604.08,95
2023-11-30,Sul,Produto de Higiene,33.52,8,268.16,81
2023-11-30,Sul,Cosmético,99.91,4,399.64,59
2023-11-30,Sul,Cosmético,21.2,6,127.2,105
2023-11-30,Sul,Produto de Higiene,88.6,6,531.6,104
2023-11-30,Sul,Produto de Higiene,87.52,8,700.16,116
2023-11-30,Sul,Medicamento B,18.5,7,129.5,108
